OG	mean_dNdS	median_dNdS
OG_19611	0.1974182266009852	0.056
OG_8482	24.49359803921569	0.2226
OG_19166	0.21763	0.2322
OG_161	10.655197848990342	0.1679
OG_18236	0.5602103225806453	0.7268
OG_11232	0.24114727195225916	0.1898
OG_9514	0.23428331870061458	0.1758
OG_4333	17.68097892888499	1.0679
OG_9464	1.4598383669885868	0.001
OG_17146	1.3535587357330994	0.0936
OG_5125	8.563587890005287	1.0507
OG_10126	0.04570713286713286	0.0342
OG_14484	0.4625017559262512	0.41085
OG_12380	0.5572546626984127	0.1757
OG_6532	32.33804642857143	1.2316
OG_16905	0.0773357769973661	0.0414
OG_6832	3.808519230769231	0.18185
OG_914	1.3128604916593503	0.7118
OG_6775	0.155	0.155
OG_17513	0.26514857530529173	0.1523
OG_6253	0.21966027397260274	0.041
OG_3972	0.029247806422433287	0.001
OG_14746	0.0941994293239684	0.0359
OG_17938	2.308421592442645	0.173
OG_12183	0.1997589552238806	0.2502
OG_884	11.364932581453633	0.3136
OG_5911	47.75559340277778	2.0002
OG_9834	2.316655575065847	0.142
OG_11738	1.588999209833187	0.2288
OG_19052	23.39046	0.1283
OG_13332	0.2770229587357332	0.001
OG_15242	0.004826075504828798	0.001
OG_2467	4.265143810359965	0.2384
OG_2679	24.458555136084286	1.0217
OG_19974	99.0	99.0
OG_17211	0.3331801141352064	0.2601
OG_2776	0.28381703248463563	0.04425
OG_14731	1.1362066725197542	0.0539
OG_1351	0.5437550043898157	0.001
OG_1432	0.6468435469710272	0.3285
OG_10862	0.03478981244671781	0.0242
OG_3732	0.6020273924495171	0.3475
OG_15480	0.18289394714407503	0.0418
OG_8632	1.2798104038630378	0.1487
OG_12534	0.9242176031606671	0.51225
OG_13370	0.5186289288849868	0.404
OG_11277	1.0648521071115016	0.4142
OG_6269	16.579775	0.13075
OG_16749	0.22311905179982444	0.1949
OG_19348	33.425533333333334	0.6782
OG_4580	3.5342522388059705	0.4726
OG_10293	0.022127216856892007	0.001
OG_2525	5.212768700614574	0.13675
OG_18650	0.15573888888888887	0.0722
OG_1314	8.935598902546094	0.1208
OG_12999	0.6448866549604917	0.23685
OG_15162	1.3773365728900255	0.1851
OG_18139	0.3639761202185792	0.2342
OG_18918	0.22431333333333336	0.2546
OG_17477	0.017281299385425813	0.001
OG_15669	0.012741132572431957	0.001
OG_13319	0.04197519754170325	0.0341
OG_17886	0.4416333333333333	0.468
OG_4387	0.31341132572431957	0.2279
OG_14831	0.21784412698412695	0.20350000000000001
OG_17226	2.3325697541703247	0.1231
OG_5662	0.08490666666666664	0.001
OG_13086	4.062740952380952	0.3014
OG_18712	0.03907333333333331	0.001
OG_9533	1.2754611940298508	0.0319
OG_17549	0.01930346795434592	0.001
OG_3045	4.622837401229148	0.2894
OG_50	0.04154539069359087	0.001
OG_7980	2.645839376646181	0.1282
OG_5808	0.055679999999999986	0.001
OG_7235	9.826578823529411	0.001
OG_13093	0.11051812993854258	0.1097
OG_12114	1.4086030289727831	0.0015
OG_1880	22.41512756804214	0.1085
OG_3126	8.385869315188762	0.1084
OG_18774	0.2698318681318681	0.3004
OG_17225	1.0346881913959614	0.0757
OG_13680	0.8176946291560101	0.0539
OG_2311	0.044316505706760316	0.0312
OG_16694	0.7845957418788411	0.0628
OG_19185	47.46861428571429	0.7694
OG_2562	0.34236338893766466	0.1091
OG_1817	0.12318213345039507	0.0427
OG_3287	38.074104568068755	1.6382
OG_13771	10.094778729752772	0.4036
OG_11551	1.3877313725490197	0.0654
OG_9205	0.22435860403863037	0.3107
OG_2230	0.23392519754170332	0.001
OG_3321	5.837125065847235	0.0575
OG_18985	0.7210200000000001	0.5122
OG_809	0.7999610623353819	0.0547
OG_4340	0.05930237050043898	0.001
OG_8179	0.014468656716417911	0.001
OG_14450	0.5014138888888888	0.6843
OG_10136	0.33013943916779737	0.3865
OG_2709	3.4464197980684816	0.001
OG_6516	11.395280555555555	0.39
OG_926	0.8795164179104478	0.2108
OG_10975	0.08922666666666666	0.001
OG_10718	7.317797234416155	0.1861
OG_4085	0.9301115891132572	0.1276
OG_3100	3.934638670284939	0.7786
OG_16371	17.75133454784899	0.112
OG_6844	0.15829	0.14255
OG_12387	3.6161318948412697	0.1625
OG_3385	8.910592405618964	0.2143
OG_2375	0.7673253731343284	0.7662
OG_6579	8.127380144230768	0.1097
OG_9775	0.3435553555750658	0.2839
OG_8635	13.549813608428446	0.1278
OG_3684	0.4728855575065847	0.1767
OG_3118	2.0773781329923273	0.4618
OG_5706	0.36917976190476187	0.2963
OG_13575	0.036969973661106235	0.0338
OG_9518	4.279040079016681	0.3637
OG_14328	14.906064003511853	0.1547
OG_18460	1.7355465425531915	0.6918
OG_15131	34.132502809482006	1.57885
OG_4276	6.845299341527656	0.001
OG_3180	4.385812115891133	0.001
OG_4261	0.4299730465320456	0.1625
OG_14393	1.4615121158911326	0.1673
OG_19854	0.10076238095238095	0.06975
OG_14247	0.22328187006145742	0.01595
OG_13735	0.3841221685689201	0.1242
OG_12093	0.4893679982440738	0.001
OG_15843	10.486319298245615	0.0435
OG_14992	13.557134463276835	0.2001
OG_17294	0.19759978050921864	0.1703
OG_2573	20.592870456540826	0.5453
OG_12286	4.04594811237928	0.001
OG_351	27.595611494252875	1.375
OG_1710	1.6400151321398126	0.1503
OG_226	3.3069999122036875	0.1758
OG_13446	0.3554494293239684	0.001
OG_10808	0.24725451832907072	0.21250000000000002
OG_11440	1.817437137840211	0.0093
OG_15620	4.033729104477612	0.1292
OG_4079	1.0209767339771731	0.1918
OG_8178	0.06482028094820017	0.0524
OG_16755	0.16549424934152765	0.084
OG_15905	0.6681916083916084	0.3958
OG_11701	0.04845048287971906	0.0333
OG_7804	0.9025151009657595	0.001
OG_10620	0.509742712906058	0.1217
OG_2793	1.6958446883230907	0.0342
OG_13722	0.47182668831168834	0.1405
OG_16526	2.3420399473222124	0.19175
OG_16093	0.23643533801580333	0.2146
OG_7579	0.8552556265984654	0.1118
OG_9703	0.17345127304653205	0.1558
OG_8929	0.23457462686567163	0.1515
OG_8945	0.6669415276558386	0.0455
OG_8268	0.26613042142230026	0.0437
OG_4947	10.603049868305531	0.001
OG_17749	0.32170197541703255	0.1242
OG_4268	1.7486670324846356	0.0942
OG_18711	0.12477333333333335	0.0313
OG_12081	0.1348219051799824	0.1766
OG_10375	0.06376532045654083	0.001
OG_13321	1.5682253731343285	0.3088
OG_3751	3.5016719051799825	0.1962
OG_18295	0.2613277777777777	0.18619999999999998
OG_14325	1.2632228270412644	0.001
OG_1072	0.10098270412642668	0.0806
OG_18354	56.06690090909091	99.0
OG_3442	1.8029449956101846	0.0568
OG_3799	4.652823661106234	0.001
OG_7832	0.358106512890095	0.0783
OG_8642	0.03398533674339301	0.0173
OG_11483	2.111786069651741	0.273
OG_15753	0.44786343283582086	0.1465
OG_1161	0.4231225237449118	0.0764
OG_7556	1.1358402985074627	0.1701
OG_3615	0.008330992098331871	0.001
OG_3822	0.5267507023705004	0.001
OG_605	18.252012467076383	0.7926
OG_13042	0.49662928007023704	0.0678
OG_18286	5.168957807807807	0.0073
OG_4132	10.52928909574468	1.0693
OG_15586	0.7763359964881476	0.5419
OG_2753	6.154389596136963	0.001
OG_1928	11.190607506584724	0.4132
OG_17883	0.5707809523809525	0.5369
OG_14499	0.1006791922739245	0.0546
OG_3810	0.8516438981562774	0.1686
OG_16100	13.967222519754172	0.1372
OG_14354	0.7541570237050045	0.4195
OG_10092	3.056804326923077	0.5855
OG_18217	0.001	0.001
OG_5999	0.3641688888888889	0.3754
OG_3819	1.5028550043898157	0.0446
OG_5055	3.7869836259877085	0.001
OG_18164	33.32443333333334	0.9723
OG_17788	0.22474629370629368	0.0632
OG_4514	0.04565013169446883	0.001
OG_14319	0.7239056628621597	0.1986
OG_19608	99.0	99.0
OG_18955	0.30316666666666664	0.4178
OG_11493	0.13612330992098332	0.0943
OG_17552	0.10269777777777775	0.001
OG_9971	13.516484285714284	0.1088
OG_13524	12.025620965309201	0.047
OG_9451	0.39462107111501316	0.0621
OG_8359	5.7977027280477405	1.15365
OG_1812	28.081689912954428	1.3581
OG_16494	0.3997922739244952	0.31745
OG_340	26.790222727272727	1.3597
OG_7344	0.4425	0.46504999999999996
OG_9642	1.5982473661106233	0.1911
OG_1597	0.6039077792853913	0.001
OG_8409	2.8819722563652324	0.5228
OG_3414	0.7607669007901668	0.014
OG_4857	11.844350658472344	0.6221
OG_5588	0.43710000000000004	0.4105
OG_17581	0.009411194029850746	0.001
OG_18325	0.37744285714285714	0.41755
OG_9634	0.2737891132572432	0.1079
OG_12186	0.1518294372294372	0.1527
OG_12049	0.2000619778346121	0.0249
OG_2506	20.58845930640913	0.6606000000000001
OG_6881	0.03595238095238095	0.001
OG_14347	0.1889274363476734	0.001
OG_9807	0.12166952259164535	0.0804
OG_11662	0.22705909090909088	0.1938
OG_16169	8.123654477611941	0.05315
OG_5127	1.2976478835978835	0.0159
OG_8019	11.639368217734853	0.437
OG_2011	17.19686053555751	0.42
OG_19560	1.27257	0.51265
OG_13008	26.438502813299234	0.2957
OG_3767	21.787665320456536	0.5184
OG_7348	0.2639	0.2639
OG_6938	0.451	0.451
OG_9084	7.788177749360614	0.2128
OG_7621	0.1996862159789289	0.001
OG_1989	1.1366344600526777	0.1377
OG_2920	0.14961402116402117	0.1327
OG_9530	0.2291844600526778	0.0636
OG_14894	0.05325131694468833	0.0172
OG_8604	0.8614658911325724	0.1283
OG_13866	1.3251507462686567	0.5424
OG_17212	2.310767910447761	0.1976
OG_14806	0.4640162862159789	0.0711
OG_4086	0.7319241000877963	0.3744
OG_12452	0.20329903424056187	0.1719
OG_4672	0.02219920634920635	0.001
OG_9274	0.006436698858647938	0.001
OG_6423	0.21779999999999997	0.168
OG_12505	11.314178270412643	0.8149
OG_19146	0.6408066666666667	0.7148
OG_17725	0.28377533199195176	0.0163
OG_4199	8.532501668129937	0.2375
OG_5904	39.60886	0.0423
OG_15825	1.3493936786654963	0.5382
OG_3047	0.01736049165935031	0.001
OG_13292	0.35619636363636364	0.3778
OG_6150	1.3916022222222222	1.632
OG_10968	0.23221597892888496	0.22194999999999998
OG_15203	0.1893971027216857	0.207
OG_2463	0.4417939420544337	0.2059
OG_9748	2.835843371378402	0.3501
OG_14849	1.7445577260755047	0.0716
OG_20061	0.4234	0.4234
OG_16143	8.537518173836698	0.1506
OG_6474	10.537389420544336	0.0941
OG_3486	2.015494951712028	0.1738
OG_7108	0.449	0.449
OG_18040	0.6888266666666667	0.714
OG_14195	0.5050798946444249	0.0911
OG_16066	0.22363437225636523	0.1741
OG_12002	11.883095439045182	0.1618
OG_17317	1.765160470375396	0.4599
OG_488	3.043191571553995	0.2185
OG_14654	6.223570556309363	0.0968
OG_17128	5.730074714661985	0.5164
OG_12483	0.05848994732221247	0.067
OG_17569	0.0601377524143986	0.0481
OG_8007	5.3321386269762145	0.0346
OG_1603	0.6707610623353819	0.44765
OG_19753	0.1533	0.1533
OG_6028	1.5982000000000003	1.7872
OG_17152	1.8028776558384547	0.0395
OG_22	1.9161034100596757	0.0835
OG_16747	0.25495548726953465	0.1047
OG_17990	8.763608333333332	0.51785
OG_2447	21.309422783143106	0.383
OG_4021	0.01621294995610184	0.001
OG_19414	1.4720000000000002	2.0102
OG_4378	9.150331313131312	0.2076
OG_12460	0.21361040386303776	0.2111
OG_8757	1.174060316066725	0.2461
OG_2592	0.08662532923617208	0.0431
OG_14332	0.09850763827919227	0.0928
OG_4904	3.066406892010536	0.001
OG_4048	11.345258601398603	0.5179
OG_14236	0.4842000000000001	0.5237
OG_14003	3.163335118525022	0.0934
OG_11319	6.057842844600526	0.6695
OG_8184	4.381867032484635	0.3004
OG_17341	1.3996613749434645	0.2272
OG_8551	1.9984555311676906	0.0881
OG_7675	11.768311369622475	0.0593
OG_13182	0.22019617715617715	0.0297
OG_10885	2.4116762071992977	0.1171
OG_1319	1.7329201931518876	0.10239999999999999
OG_2149	3.7781810798946442	0.1057
OG_14826	3.3101160377358485	0.8117
OG_16930	2.5985322212467077	0.2567
OG_16166	0.5437141352063213	0.1614
OG_1585	1.8832245829675154	0.001
OG_19832	0.4925	0.4925
OG_8794	0.16322752414398597	0.1119
OG_7531	7.039813186813188	0.0578
OG_7459	0.061363608428446	0.0344
OG_10464	4.798393503072871	0.8413
OG_7599	0.6490094820017559	0.2837
OG_1399	0.29387884108867435	0.0587
OG_1930	0.5736296312554873	0.09615
OG_1266	1.3891081841432225	0.21295
OG_6602	0.30857333333333337	0.1079
OG_8567	0.19321694468832307	0.1101
OG_19730	0.14988333333333334	0.16465000000000002
OG_1992	1.1841648814749781	0.21445
OG_21	0.19319100087796315	0.0813
OG_8219	1.3993463768115944	0.0464
OG_8599	14.066205794556629	0.1958
OG_6600	0.4374	0.4374
OG_17698	0.21285822676896846	0.1844
OG_192	3.9620363915715537	0.1574
OG_16456	1.7064374890254608	0.0633
OG_4616	0.04957660228270412	0.0451
OG_18531	2.2991800701344243	0.6975
OG_9298	0.48377673397717297	0.2994
OG_196	0.2187891571553995	0.001
OG_3696	1.7083476294995614	0.001
OG_14051	0.10091580333625988	0.0792
OG_17030	0.12039820017559263	0.12254999999999999
OG_7369	29.005522267679723	1.0165
OG_4196	0.47913292361720805	0.001
OG_11186	3.1256842405618963	0.274
OG_7718	0.19774508340649694	0.1238
OG_6562	0.5143333333333332	0.5203
OG_18494	0.2871833333333333	0.1687
OG_8668	0.10227146619841966	0.1016
OG_14105	0.6592540479421076	0.001
OG_7953	0.45879451273046523	0.2234
OG_17154	0.18320232660228272	0.001
OG_3059	0.6008259877085164	0.04165
OG_18595	0.011478407557354927	0.001
OG_19920	0.8887	0.8887
OG_16385	0.4704739244951712	0.1569
OG_13711	0.3182427962489343	0.2144
OG_8208	0.9620962008141113	0.1718
OG_2889	11.896887225636524	0.294
OG_6944	0.001	0.001
OG_1279	0.37652401229148375	0.052500000000000005
OG_9702	0.44402805092186126	0.2296
OG_15642	2.130102809482002	0.2463
OG_4059	0.3821293678665496	0.0727
OG_14988	0.461682568306011	0.3114
OG_11141	9.252918942307693	0.0769
OG_12277	0.2652897278314311	0.17099999999999999
OG_3781	18.410439683933273	0.0272
OG_815	0.10599323968393327	0.001
OG_9390	0.7288320456540824	0.241
OG_14597	1.01810215320911	0.001
OG_17333	0.19023684210526318	0.1324
OG_13221	0.17647634615384614	0.1462
OG_8579	0.44934083546462056	0.20775
OG_6044	0.1695333333333333	0.001
OG_12260	0.5116033877797943	0.0646
OG_12916	0.26492480331262935	0.001
OG_677	20.05530504828797	0.8747
OG_2292	2.691813871817384	0.001
OG_4211	0.49743555750658475	0.1259
OG_15646	2.8646808610400685	0.001
OG_14609	1.9081095258999121	0.1675
OG_7873	0.9868082267689686	0.001
OG_11040	1.0139621095750129	0.3137
OG_1831	0.47955825285338005	0.0733
OG_16549	0.24795044563279858	0.2525
OG_18023	0.1499	0.001
OG_11521	13.849994444444444	0.049
OG_5009	0.3354232021709634	0.1407
OG_10258	0.527	0.527
OG_7735	23.096074528301884	0.001
OG_18466	0.4268888605442177	0.3345
OG_11802	0.12047146087743102	0.1225
OG_11871	0.27545838454784904	0.2666
OG_15665	0.7340439420544336	0.0838
OG_18562	15.454169683257918	0.3476
OG_15987	1.1063470588235296	0.3175
OG_6289	0.3517666666666666	0.2794
OG_6343	7.2884666666666655	0.7984
OG_988	1.2603039069359085	0.51405
OG_104	1.7942172958735731	0.6363
OG_12481	0.1870757682177349	0.001
OG_18903	2.3970607142857143	1.9964
OG_18920	0.9596745454545453	1.0145
OG_2644	0.05764739982949702	0.0132
OG_13535	4.539445258999121	0.1161
OG_10509	0.178129587357331	0.09675
OG_5711	5.091032167832167	0.8007
OG_5356	2.2187757142857145	0.2051
OG_1180	5.854938937664618	0.2253
OG_19456	0.24171904761904758	0.2048
OG_3823	0.007446751536435471	0.001
OG_1002	6.375680728709394	0.82365
OG_17711	0.8455235720375107	0.1781
OG_2073	0.010926865671641792	0.001
OG_17917	5.502687159863946	0.3388
OG_12652	1.0359074626865672	0.52675
OG_9554	1.8967506145741881	0.0403
OG_1745	10.169178621597892	0.1905
OG_14119	16.273737853107345	0.4093
OG_660	8.34316922739245	0.001
OG_11969	1.286275277067349	0.0545
OG_8782	8.480888849868306	0.1559
OG_18715	0.6675600000000002	0.9176
OG_2032	0.3178104651162791	0.2425
OG_18252	0.11459984639016896	0.1728
OG_8871	17.18789906462585	1.0994
OG_4076	1.4907131694468834	0.1588
OG_6720	5.884665240641711	1.0054
OG_968	0.07545004389815628	0.001
OG_16281	4.2093729148375765	0.6519
OG_18568	8.447145050505048	1.47825
OG_5548	15.504643684210528	0.4268
OG_15505	0.20626466198419666	0.00825
OG_5878	1.1839377524143986	0.3636
OG_19016	10.02958	0.134
OG_15699	4.2464525	0.0641
OG_17252	3.18435355042967	0.6613
OG_12788	0.020443850931677016	0.001
OG_16608	5.069169007901668	0.2768
OG_17467	0.31473301141352067	0.001
OG_4123	10.664224219150027	1.6495
OG_6020	0.001	0.001
OG_7834	0.5317132869487151	0.0113
OG_14030	2.655572870939421	0.011
OG_17494	0.8835676633444075	0.2809
OG_417	0.013235908691834945	0.001
OG_10498	0.0965202370500439	0.001
OG_12783	64.62335428571429	99.0
OG_3023	1.2525560579455661	0.2986
OG_19852	0.08762991452991453	0.0609
OG_3726	22.846910096575943	0.9052
OG_19948	0.4051	0.4051
OG_9567	0.8967751536435469	0.25195
OG_6340	57.30227619047619	99.0
OG_5507	0.6374099999999999	0.6967
OG_3818	0.008724802458296753	0.001
OG_1091	2.4616182616330122	0.001
OG_13981	0.6362406496927129	0.4551
OG_17986	2.60306923076923	0.1096
OG_5841	20.909920289855076	0.5203
OG_4766	1.3147944249341528	0.46955
OG_6207	0.39249925373134326	0.0267
OG_588	0.009005223880597015	0.001
OG_8522	22.864145302897278	0.385
OG_8568	1.2309692273924495	0.2501
OG_1865	0.9151732221246708	0.27565
OG_15517	0.08580930640913083	0.001
OG_2193	0.5213200614574188	0.3357
OG_19162	13.434734615384613	0.9112
OG_10459	0.4630661984196664	0.2493
OG_11421	0.2634070676031607	0.1002
OG_9916	0.7202312993854258	0.1691
OG_10169	1.4700505827505828	0.1372
OG_8886	26.16029169960474	0.4587
OG_7538	0.3744910489510489	0.3425
OG_14837	9.962196969696969	1.0859
OG_16929	11.270645215100966	0.1892
OG_1159	38.24201232323232	2.0001
OG_6509	50.748583333333336	51.24545
OG_1113	3.3699755487269534	0.0912
OG_583	0.04178955223880597	0.001
OG_5992	0.7183600000000001	0.9265
OG_13135	0.46343076923076926	0.45645
OG_19100	0.2579666666666666	0.36
OG_14890	1.3463800263388939	0.0184
OG_11191	1.435867208077261	0.001
OG_5777	2.907643333333333	0.3892
OG_8648	1.2555666812993855	0.0214
OG_11129	4.4247787723785175	0.001
OG_9466	0.09154561018437225	0.0444
OG_15191	1.412803160667252	0.1702
OG_17692	1.1322849673202615	0.4745
OG_1176	40.07601233538191	2.0
OG_16948	0.05326839332748025	0.0386
OG_10844	0.5684999122036876	0.4917
OG_11742	21.823248303934875	0.0742
OG_4075	0.6861043898156277	0.1637
OG_9676	0.41584468832309046	0.0759
OG_3246	20.798468393327482	0.5465
OG_11279	1.62244622475856	0.216
OG_1458	25.540909877085163	0.4769
OG_10315	3.049363257243196	0.001
OG_268	0.240816769095698	0.1255
OG_12657	0.2434875768217735	0.1317
OG_19195	7.561963636363638	0.4413
OG_19554	0.2512833333333333	0.2506
OG_9154	0.02986922739244952	0.001
OG_10962	1.5403919666374013	0.0946
OG_13245	0.13650127304653203	0.0855
OG_17891	0.0572	0.0572
OG_10657	0.06612260755048288	0.0395
OG_10469	0.4167138718173837	0.2591
OG_15241	0.5539650468883206	0.0499
OG_4357	1.7349046532045655	0.495
OG_930	1.7617154960491659	0.243
OG_9426	0.04994828797190517	0.001
OG_15631	0.5223308165057068	0.361
OG_17668	0.7222471732247852	0.3068
OG_5438	8.492641290322581	0.1306
OG_18564	0.32541678431372545	0.2664
OG_17657	20.288793942054433	0.016
OG_11027	3.4650687884108877	0.1774
OG_10353	0.3736333333333333	0.383
OG_7463	0.8840130816505706	0.36
OG_4339	0.67057	0.56665
OG_19745	1.4497999999999998	2.1742
OG_4165	1.0603901668129938	0.1782
OG_8917	0.020343854258121158	0.001
OG_5587	19.211457142857142	0.6356
OG_19354	0.25190000000000007	0.2476
OG_4803	11.919837313432836	0.3297
OG_11614	2.5470816149068325	0.001
OG_17053	0.08678854258121159	0.0929
OG_7676	0.08182945566286216	0.0228
OG_18864	0.4511	0.4511
OG_19471	0.34515	0.37285
OG_1887	0.0030798068481123794	0.001
OG_810	0.9627232660228268	0.2211
OG_1875	0.008937181738366988	0.001
OG_15565	3.180503292361721	0.4193
OG_6426	0.001	0.001
OG_5810	1.383573333333333	0.3752
OG_15023	0.33663333333333334	0.33645
OG_9789	0.42028064091308165	0.1556
OG_15852	13.061973993668023	1.3878
OG_13143	18.04135513608428	0.11575
OG_13765	0.052323529411764706	0.0376
OG_11340	0.012468920105355576	0.001
OG_12512	0.43342093942054427	0.1027
OG_385	0.36158748902546095	0.0384
OG_18327	0.07745999999999997	0.012450000000000001
OG_17102	0.5011199999999999	0.57655
OG_5500	7.682230833333334	0.0575
OG_11733	0.3323807925407925	0.0395
OG_16269	0.047166505706760314	0.001
OG_15097	0.07456666666666667	0.001
OG_15257	0.02439543459174715	0.0241
OG_7952	1.1078195785776996	0.3376
OG_9663	9.275647366110626	0.1349
OG_2738	12.363100170502983	0.28145
OG_12185	7.778676923076923	0.1643
OG_5504	14.127753333333333	1.097
OG_3476	1.9637587382779198	0.0916
OG_2381	0.14029051799824407	0.0881
OG_17944	4.2684428571428565	0.8077
OG_10525	0.24856508951406647	0.001
OG_19833	0.3794	0.3603
OG_11310	0.4695906976744186	0.3018
OG_20012	0.0127	0.0127
OG_18389	7.5492989473684196	0.2646
OG_16302	1.8092749780509219	0.0487
OG_14109	0.040985038363171356	0.001
OG_12254	0.39829450549450557	0.3507
OG_17733	1.0094872549019607	0.2385
OG_2431	0.9686856892010536	0.1601
OG_5071	0.022741352063213344	0.001
OG_6401	0.4592	0.4848
OG_3820	0.061501492537313435	0.001
OG_430	5.465570632133451	0.001
OG_14528	1.19023419666374	0.1474
OG_7102	0.09376	0.107
OG_13006	0.12208059701492538	0.0689
OG_9093	0.6407897278314311	0.46465
OG_4999	13.240016900790165	0.5787
OG_19656	0.32949999999999996	0.4215
OG_3233	0.20843792800702374	0.0505
OG_10091	0.3736866826923077	0.16835
OG_14527	0.009235250219490782	0.001
OG_4509	1.4301412483039349	1.249
OG_18006	0.009183333333333333	0.001
OG_8395	0.07110842844600526	0.0478
OG_14260	0.8972613257243197	0.4907
OG_8361	0.10560298507462687	0.0526
OG_681	0.7758081650570676	0.001
OG_9150	0.14543669885864793	0.1045
OG_4389	2.1359204565408247	0.18595
OG_15558	0.8492382352941177	0.3262
OG_12037	0.29210666666666657	0.4218
OG_11536	0.14784771596562638	0.0279
OG_5582	0.2098833333333333	0.2865
OG_3777	5.38190673486786	0.6016
OG_5719	35.707411904761905	1.63625
OG_16853	0.33440733099209835	0.001
OG_19728	0.0792	0.0792
OG_707	0.013149648814749781	0.001
OG_7647	0.8461394288150043	0.1935
OG_13772	0.053357330992098335	0.07
OG_10636	0.3347845478489903	0.2231
OG_12567	0.3597289914066033	0.0298
OG_920	0.513762335381914	0.2478
OG_13100	0.41332489025460933	0.1916
OG_7542	3.461843193125283	0.1589
OG_15923	1.943690649692713	0.2255
OG_18998	0.12723333333333334	0.1377
OG_9397	4.4952963341858485	0.20425
OG_4907	2.4798832309043024	0.548
OG_10495	0.13503582089552238	0.0842
OG_14612	0.7152483375959079	0.4897
OG_12560	1.825192672998643	0.2357
OG_5486	3.869580476190477	0.56665
OG_10587	0.35008652326602285	0.1882
OG_4303	0.42839587357330994	0.1214
OG_11783	1.5819864354697104	0.183
OG_14346	1.9486480245829674	0.082
OG_4510	23.934359430122115	0.3365
OG_16118	0.11310899912203688	0.026
OG_7505	0.49755943012211673	0.1588
OG_8087	0.6858254901960784	0.27159999999999995
OG_4052	0.6301042581211589	0.3791
OG_12749	0.1501805092186128	0.129
OG_2866	1.0274885425812117	0.5881
OG_16803	0.3329883606557377	0.3755
OG_10424	3.249674846356453	0.0948
OG_5555	49.337067272727275	1.9999
OG_1207	0.23219591747146617	0.2429
OG_11891	0.3588809043020193	0.092
OG_4883	0.8730053116769095	0.1916
OG_13358	7.802279411764705	0.2693
OG_14494	0.3780456979806848	0.2833
OG_607	0.2673174275680421	0.1469
OG_14960	0.5017421528720036	0.0601
OG_319	0.5826894165535955	0.1701
OG_18044	10.323199999999996	0.1568
OG_17459	1.410701491901108	0.1698
OG_10138	0.02189914066033469	0.0079
OG_6406	13.82246785714286	1.6303
OG_16830	0.1471830992098332	0.073
OG_613	0.005879323968393328	0.001
OG_3881	20.35220610184372	0.5242
OG_9024	10.93856684758028	0.2928
OG_5903	0.8929946005267779	0.29225
OG_598	1.9186714223002634	0.001
OG_12890	0.5931166812993854	0.1998
OG_14444	0.6408380952380953	0.6623
OG_13804	0.04821999999999999	0.001
OG_9087	0.03417982813206694	0.0378
OG_14698	0.03707831431079894	0.001
OG_11744	11.454916110623353	0.2897
OG_11868	0.08258920105355574	0.0865
OG_11925	0.6127259438103598	0.4958
OG_17432	2.333289947322213	0.001
OG_1013	0.28671277436347675	0.1709
OG_1195	36.96446637401229	1.56165
OG_9427	1.395644820017559	0.1283
OG_17582	0.6659420105355575	0.001
OG_3113	3.157658686868687	0.52765
OG_8763	1.5976751097453907	0.3226
OG_8987	0.618287357330992	0.442
OG_8226	0.611721378402107	0.2667
OG_13078	0.237357594381036	0.2633
OG_4377	2.5389885425812118	0.1663
OG_2239	0.18170166812993854	0.1185
OG_13662	5.757317348678602	1.9428
OG_15854	1.1200703687445128	0.1642
OG_4588	0.01845276558384548	0.001
OG_4634	1.4505934356351236	0.2555
OG_5643	33.03159333333333	0.0802
OG_1218	2.6412881035996487	0.835
OG_1110	0.36483248463564527	0.0943
OG_1349	8.004498331870062	0.1111
OG_4890	1.4152428884986832	0.001
OG_2232	1.8869769534679541	1.347
OG_19514	6.77414	0.1848
OG_16638	0.20172802884615385	0.05
OG_17842	1.2605141025641027	1.6141
OG_5047	0.6031448200175593	0.09
OG_17754	0.11406009657594382	0.058
OG_15111	0.009786654960491657	0.001
OG_17937	40.21053	1.8254000000000001
OG_12327	0.174240035118525	0.1712
OG_9415	20.352844381035997	0.1177
OG_17503	0.26372904761904764	0.259
OG_3114	1.9103103160667254	0.42364999999999997
OG_1820	0.3864686128182616	0.2662
OG_5319	3.6158583682983685	1.2974
OG_14546	0.553896663740123	0.1395
OG_15801	0.0988163301141352	0.0921
OG_2255	20.132040122914837	0.55675
OG_4486	0.013003154305200342	0.001
OG_3170	58.08741443452381	99.0
OG_17262	0.16178173836698861	0.15050000000000002
OG_15347	0.008111325724319579	0.001
OG_4256	3.424065847234416	0.19990000000000002
OG_18585	0.36908113207547166	0.2604
OG_14208	0.21096666666666664	0.26425
OG_42	0.06613625987708516	0.001
OG_10064	0.6522278606965174	0.3908
OG_12928	1.4877255048287972	0.36845
OG_19744	0.4000666666666666	0.371
OG_13185	0.36060657342657343	0.4162
OG_506	17.96797686567164	1.5896
OG_7200	99.0	99.0
OG_18792	0.4310928571428571	0.1045
OG_16129	43.578265700483094	1.9999
OG_4963	1.4320026338893765	0.0881
OG_5537	13.536955555555556	0.0587
OG_3309	2.3222065217391306	0.4999
OG_14598	19.823740000000004	0.001
OG_20047	0.1734	0.1734
OG_9625	0.7037600087796312	0.2463
OG_17077	0.6120000000000001	0.8139
OG_11977	0.15606255487269532	0.176
OG_11162	8.007466001209922	1.0566
